policy_type,suite,task_id,task_name,init_state_id,seed,episode_id,run_id,model,source,control_mode,success,terminal_failure,num_steps,observed_step_rows,step_idx_min,step_idx_max,step_indices_contiguous,reward_sum,max_reward,done_any,instruction,bddl_file,video_path,heuristic_version,heuristic_failure_label,heuristic_close_cycles,heuristic_held_fraction_closed_steps,heuristic_ever_held,heuristic_max_lift_m,heuristic_closed_on_air_fraction
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,3,7,libero_spatial/7/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,108,108,0,107,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,4,7,libero_spatial/7/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,107,107,0,106,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,5,7,libero_spatial/7/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,107,107,0,106,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,6,7,libero_spatial/7/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,109,109,0,108,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,7,7,libero_spatial/7/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,109,109,0,108,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,7,libero_spatial/7/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,112,112,0,111,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,7,libero_spatial/7/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,110,110,0,109,true,1,1,true,pick up the black bowl on the stove and place it on the plate,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__7__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0,7,libero_spatial/8/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,94,94,0,93,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,1,7,libero_spatial/8/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,93,93,0,92,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__1__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,2,7,libero_spatial/8/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,90,90,0,89,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,3,7,libero_spatial/8/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,94,94,0,93,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,7,libero_spatial/8/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,141,141,0,140,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,5,7,libero_spatial/8/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,86,86,0,85,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,6,7,libero_spatial/8/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,87,87,0,86,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,7,7,libero_spatial/8/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,85,85,0,84,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,8,7,libero_spatial/8/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,96,96,0,95,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,7,libero_spatial/8/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,83,83,0,82,true,1,1,true,pick up the black bowl next to the plate and place it on the plate,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__8__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,7,libero_spatial/9/0/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,114,114,0,113,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__0__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,1,7,libero_spatial/9/1/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,120,120,0,119,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__1__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,2,7,libero_spatial/9/2/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,115,115,0,114,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__2__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,3,7,libero_spatial/9/3/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,118,118,0,117,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__3__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,4,7,libero_spatial/9/4/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,113,113,0,112,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__4__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,5,7,libero_spatial/9/5/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,112,112,0,111,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__5__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,6,7,libero_spatial/9/6/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,120,120,0,119,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__6__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,7,7,libero_spatial/9/7/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,119,119,0,118,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__7__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,8,7,libero_spatial/9/8/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,124,124,0,123,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__8__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
vla_jepa,libero_spatial,9,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,9,7,libero_spatial/9/9/7,rollout-vla_jepa,lerobot/VLA-JEPA-LIBERO,libero,relative,true,,126,126,0,125,true,1,1,true,pick up the black bowl on the wooden cabinet and place it on the plate,pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate.bddl,/outputs/videos/vla_jepa/libero_spatial__9__9__7__success.mp4,failure-signatures-v1,not_applicable_success,,,,,
